week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2025-04-07,P008,S027,428,123,132,419,0
2025-04-07,P008,S028,58,44,34,68,0
2025-04-07,P008,S029,29,47,72,4,0
2025-04-07,P008,S030,218,100,92,226,0
2025-04-07,P009,S001,52,16,44,24,0
2025-04-07,P009,S002,129,26,75,80,0
2025-04-07,P009,S003,88,60,77,71,0
2025-04-07,P009,S004,78,61,76,63,0
2025-04-07,P009,S005,14,63,38,39,0
2025-04-07,P009,S006,190,26,16,200,0
2025-04-07,P009,S007,95,10,22,83,0
2025-04-07,P009,S008,126,44,40,130,0
2025-04-07,P009,S009,131,19,14,136,0
2025-04-07,P009,S010,108,15,17,106,0
2025-04-07,P009,S011,81,13,42,52,0
2025-04-07,P009,S012,125,22,23,124,0
2025-04-07,P009,S013,129,40,30,139,0
2025-04-07,P009,S014,145,46,85,106,0
2025-04-07,P009,S015,86,7,10,83,0
2025-04-07,P009,S016,13,38,45,6,0
2025-04-07,P009,S017,156,21,15,162,0
2025-04-07,P009,S018,110,15,8,117,0
2025-04-07,P009,S019,131,17,7,141,0
2025-04-07,P009,S020,94,26,31,89,0
2025-04-07,P009,S021,107,30,30,107,0
2025-04-07,P009,S022,81,8,9,80,0
2025-04-07,P009,S023,40,26,24,42,0
2025-04-07,P009,S024,78,16,10,84,0
2025-04-07,P009,S025,67,12,37,42,0
2025-04-07,P009,S026,60,40,35,65,0
2025-04-07,P009,S027,49,42,57,34,0
2025-04-07,P009,S028,49,12,8,53,0
2025-04-07,P009,S029,118,19,18,119,0
2025-04-07,P009,S030,110,17,27,100,0
2025-04-07,P010,S001,201,132,113,220,0
2025-04-07,P010,S002,29,186,165,50,0
2025-04-07,P010,S003,456,142,136,462,0
2025-04-07,P010,S004,402,185,199,388,0
2025-04-07,P010,S005,173,159,124,208,0
2025-04-07,P010,S006,158,85,40,203,0
2025-04-07,P010,S007,291,70,68,293,0
2025-04-07,P010,S008,235,148,102,281,0
2025-04-07,P010,S009,65,43,46,62,0
2025-04-07,P010,S010,134,48,45,137,0
2025-04-07,P010,S011,191,129,104,216,0
2025-04-07,P010,S012,253,65,67,251,0
2025-04-07,P010,S013,256,116,118,254,0
2025-04-07,P010,S014,412,59,127,344,0
2025-04-07,P010,S015,133,51,41,143,0
2025-04-07,P010,S016,394,119,106,407,0
2025-04-07,P010,S017,184,73,41,216,0
2025-04-07,P010,S018,43,44,66,21,0
2025-04-07,P010,S019,180,53,34,199,0
2025-04-07,P010,S020,303,74,61,316,0
2025-04-07,P010,S021,185,88,85,188,0
2025-04-07,P010,S022,102,45,49,98,0
2025-04-07,P010,S023,188,81,62,207,0
2025-04-07,P010,S024,122,38,52,108,0
2025-04-07,P010,S025,317,102,68,351,0
2025-04-07,P010,S026,140,88,95,133,0
2025-04-07,P010,S027,312,119,132,299,0
2025-04-07,P010,S028,118,43,44,117,0
2025-04-07,P010,S029,167,65,39,193,0
2025-04-07,P010,S030,273,92,169,196,0
2025-04-07,P011,S001,720,190,228,682,0
2025-04-07,P011,S002,650,124,239,535,0
2025-04-07,P011,S003,229,216,181,264,0
2025-04-07,P011,S004,824,213,264,773,0
2025-04-07,P011,S005,582,263,239,606,0
2025-04-07,P011,S006,137,117,115,139,0
2025-04-07,P011,S007,228,127,125,230,0
2025-04-07,P011,S008,105,118,165,58,0
2025-04-07,P011,S009,42,102,83,61,0
2025-04-07,P011,S010,279,111,112,278,0
2025-04-07,P011,S011,557,312,193,676,0
2025-04-07,P011,S012,180,129,193,116,0
2025-04-07,P011,S013,456,273,189,540,0
2025-04-07,P011,S014,1081,111,344,848,0
2025-04-07,P011,S015,43,32,75,0,1
2025-04-07,P011,S016,169,257,315,111,0
2025-04-07,P011,S017,217,141,159,199,0
2025-04-07,P011,S018,253,102,96,259,0
2025-04-07,P011,S019,287,103,115,275,0
2025-04-07,P011,S020,468,182,207,443,0
2025-04-07,P011,S021,569,172,217,524,0
2025-04-07,P011,S022,187,96,78,205,0
2025-04-07,P011,S023,71,185,176,80,0
2025-04-07,P011,S024,136,66,154,48,0
2025-04-07,P011,S025,712,159,182,689,0
2025-04-07,P011,S026,278,185,171,292,0
2025-04-07,P011,S027,636,240,185,691,0
2025-04-07,P011,S028,207,89,73,223,0
2025-04-07,P011,S029,0,108,107,1,0
2025-04-07,P011,S030,561,213,171,603,0
2025-04-07,P012,S001,304,92,95,301,0
2025-04-07,P012,S002,169,123,87,205,0
2025-04-07,P012,S003,168,135,133,170,0
2025-04-07,P012,S004,384,138,103,419,0
2025-04-07,P012,S005,254,114,105,263,0
2025-04-07,P012,S006,106,57,86,77,0
2025-04-07,P012,S007,80,51,56,75,0
2025-04-07,P012,S008,53,112,95,70,0
2025-04-07,P012,S009,99,63,54,108,0
2025-04-07,P012,S010,35,61,62,34,0
2025-04-07,P012,S011,372,154,94,432,0
2025-04-07,P012,S012,246,79,96,229,0
2025-04-07,P012,S013,36,144,137,43,0
2025-04-07,P012,S014,482,139,107,514,0
2025-04-07,P012,S015,168,62,44,186,0
2025-04-07,P012,S016,357,153,104,406,0
2025-04-07,P012,S017,10,71,81,0,1
2025-04-07,P012,S018,207,47,45,209,0
2025-04-07,P012,S019,96,42,52,86,0
2025-04-07,P012,S020,177,85,68,194,0
2025-04-07,P012,S021,223,82,104,201,0
2025-04-07,P012,S022,202,23,60,165,0
2025-04-07,P012,S023,84,53,60,77,0
2025-04-07,P012,S024,183,40,35,188,0
2025-04-07,P012,S025,300,106,83,323,0
2025-04-07,P012,S026,24,102,95,31,0
2025-04-07,P012,S027,505,135,97,543,0
2025-04-07,P012,S028,83,16,49,50,0
2025-04-07,P012,S029,192,22,49,165,0
2025-04-07,P012,S030,142,87,107,122,0
2025-04-07,P013,S001,20,99,72,47,0
2025-04-07,P013,S002,452,140,195,397,0
2025-04-07,P013,S003,0,119,103,16,0
2025-04-07,P013,S004,94,149,113,130,0
2025-04-07,P013,S005,273,122,125,270,0
2025-04-07,P013,S006,71,57,60,68,0
2025-04-07,P013,S007,212,65,93,184,0
2025-04-07,P013,S008,235,84,77,242,0
2025-04-07,P013,S009,128,23,57,94,0
2025-04-07,P013,S010,140,62,65,137,0
2025-04-07,P013,S011,517,127,228,416,0
2025-04-07,P013,S012,0,79,79,0,1
2025-04-07,P013,S013,349,149,114,384,0
2025-04-07,P013,S014,234,46,110,170,0
2025-04-07,P013,S015,101,59,69,91,0
2025-04-07,P013,S016,22,117,113,26,0
2025-04-07,P013,S017,265,87,77,275,0
2025-04-07,P013,S018,97,50,30,117,0
2025-04-07,P013,S019,144,24,54,114,0
2025-04-07,P013,S020,183,29,69,143,0
2025-04-07,P013,S021,244,93,85,252,0
2025-04-07,P013,S022,204,54,35,223,0
2025-04-07,P013,S023,309,75,67,317,0
2025-04-07,P013,S024,140,44,54,130,0
2025-04-07,P013,S025,164,104,100,168,0
2025-04-07,P013,S026,236,47,81,202,0
2025-04-07,P013,S027,206,129,145,190,0
2025-04-07,P013,S028,79,35,42,72,0
2025-04-07,P013,S029,164,17,102,79,0
2025-04-07,P013,S030,150,84,78,156,0
2025-04-07,P014,S001,85,34,36,83,0
2025-04-07,P014,S002,147,41,36,152,0
2025-04-07,P014,S003,62,48,53,57,0
2025-04-07,P014,S004,124,50,40,134,0
2025-04-07,P014,S005,76,45,45,76,0
2025-04-07,P014,S006,133,18,10,141,0
2025-04-07,P014,S007,120,19,11,128,0
2025-04-07,P014,S008,118,32,27,123,0
2025-04-07,P014,S009,128,21,26,123,0
2025-04-07,P014,S010,99,23,19,103,0
2025-04-07,P014,S011,59,52,43,68,0
2025-04-07,P014,S012,162,23,9,176,0
2025-04-07,P014,S013,53,23,38,38,0
2025-04-07,P014,S014,124,45,47,122,0
2025-04-07,P014,S015,98,18,9,107,0
2025-04-07,P014,S016,19,43,62,0,1
2025-04-07,P014,S017,110,24,20,114,0
2025-04-07,P014,S018,97,18,17,98,0
2025-04-07,P014,S019,87,20,8,99,0
2025-04-07,P014,S020,45,32,23,54,0
2025-04-07,P014,S021,70,32,24,78,0
2025-04-07,P014,S022,155,9,8,156,0
2025-04-07,P014,S023,104,29,61,72,0
2025-04-07,P014,S024,84,12,9,87,0
2025-04-07,P014,S025,115,31,27,119,0
2025-04-07,P014,S026,107,28,29,106,0
2025-04-07,P014,S027,86,51,54,83,0
2025-04-07,P014,S028,103,16,15,104,0
2025-04-07,P014,S029,153,6,11,148,0
2025-04-07,P014,S030,48,29,21,56,0
2025-04-07,P015,S001,81,170,200,51,0
2025-04-07,P015,S002,645,268,109,804,0
2025-04-07,P015,S003,627,245,355,517,0
2025-04-07,P015,S004,611,271,250,632,0
2025-04-07,P015,S005,274,237,304,207,0
2025-04-07,P015,S006,335,105,139,301,0
2025-04-07,P015,S007,67,56,122,1,0
2025-04-07,P015,S008,374,191,219,346,0
2025-04-07,P015,S009,122,48,81,89,0
2025-04-07,P015,S010,261,107,100,268,0
2025-04-07,P015,S011,236,134,185,185,0
2025-04-07,P015,S012,63,155,106,112,0
2025-04-07,P015,S013,261,264,247,278,0
2025-04-07,P015,S014,177,259,226,210,0
2025-04-07,P015,S015,319,107,84,342,0
2025-04-07,P015,S016,408,225,150,483,0
2025-04-07,P015,S017,263,123,168,218,0
2025-04-07,P015,S018,344,64,99,309,0
2025-04-07,P015,S019,177,81,96,162,0
2025-04-07,P015,S020,448,135,144,439,0
2025-04-07,P015,S021,732,119,110,741,0
2025-04-07,P015,S022,269,52,87,234,0
2025-04-07,P015,S023,360,141,125,376,0
2025-04-07,P015,S024,210,126,102,234,0
2025-04-07,P015,S025,160,282,285,157,0
2025-04-07,P015,S026,48,235,244,39,0
2025-04-07,P015,S027,979,386,496,869,0
2025-04-07,P015,S028,326,36,106,256,0
2025-04-07,P015,S029,479,172,144,507,0
2025-04-07,P015,S030,905,262,280,887,0
2025-04-07,P016,S001,372,102,61,413,0
2025-04-07,P016,S002,323,111,114,320,0
2025-04-07,P016,S003,471,130,132,469,0
2025-04-07,P016,S004,207,111,187,131,0
2025-04-07,P016,S005,256,108,119,245,0
2025-04-07,P016,S006,0,60,50,10,0
2025-04-07,P016,S007,114,58,41,131,0
2025-04-07,P016,S008,303,100,84,319,0
2025-04-07,P016,S009,121,53,39,135,0
2025-04-07,P016,S010,85,50,47,88,0
2025-04-07,P016,S011,345,129,158,316,0
2025-04-07,P016,S012,278,62,68,272,0
2025-04-07,P016,S013,83,117,79,121,0
2025-04-07,P016,S014,420,132,146,406,0
2025-04-07,P016,S015,53,13,52,14,0
2025-04-07,P016,S016,264,137,117,284,0
2025-04-07,P016,S017,205,33,69,169,0
2025-04-07,P016,S018,75,37,45,67,0
2025-04-07,P016,S019,186,40,42,184,0
2025-04-07,P016,S020,278,71,74,275,0
2025-04-07,P016,S021,152,68,138,82,0
2025-04-07,P016,S022,84,35,24,95,0
2025-04-07,P016,S023,33,56,89,0,1
2025-04-07,P016,S024,160,56,67,149,0
2025-04-07,P016,S025,190,63,123,130,0
2025-04-07,P016,S026,336,148,106,378,0
2025-04-07,P016,S027,444,183,140,487,0
2025-04-07,P016,S028,76,50,32,94,0
2025-04-07,P016,S029,132,81,88,125,0
2025-04-07,P016,S030,60,128,164,24,0
2025-04-07,P017,S001,367,85,91,361,0
2025-04-07,P017,S002,344,126,134,336,0
2025-04-07,P017,S003,91,101,84,108,0
2025-04-07,P017,S004,294,127,108,313,0
2025-04-07,P017,S005,174,73,116,131,0
2025-04-07,P017,S006,25,59,58,26,0
2025-04-07,P017,S007,226,32,36,222,0
2025-04-07,P017,S008,426,105,81,450,0
2025-04-07,P017,S009,88,41,41,88,0
2025-04-07,P017,S010,72,44,55,61,0
2025-04-07,P017,S011,204,124,129,199,0
2025-04-07,P017,S012,159,63,66,156,0
2025-04-07,P017,S013,269,128,117,280,0
2025-04-07,P017,S014,244,107,199,152,0
2025-04-07,P017,S015,126,52,39,139,0
2025-04-07,P017,S016,192,129,122,199,0
2025-04-07,P017,S017,229,77,63,243,0
2025-04-07,P017,S018,145,40,44,141,0
2025-04-07,P017,S019,168,43,47,164,0
2025-04-07,P017,S020,118,60,70,108,0
2025-04-07,P017,S021,199,70,71,198,0
2025-04-07,P017,S022,66,42,42,66,0
2025-04-07,P017,S023,199,75,66,208,0
2025-04-07,P017,S024,122,62,53,131,0
2025-04-07,P017,S025,534,125,164,495,0
2025-04-07,P017,S026,12,113,125,0,1
2025-04-07,P017,S027,261,181,198,244,0
2025-04-07,P017,S028,184,45,106,123,0
2025-04-07,P017,S029,0,80,71,9,0
2025-04-07,P017,S030,0,122,122,0,1
2025-04-07,P018,S001,864,278,141,1001,0
2025-04-07,P018,S002,904,146,470,580,0
2025-04-07,P018,S003,797,320,247,870,0
2025-04-07,P018,S004,401,350,331,420,0
2025-04-07,P018,S005,78,368,331,115,0
2025-04-07,P018,S006,246,125,136,235,0
2025-04-07,P018,S007,402,118,177,343,0
2025-04-07,P018,S008,501,283,224,560,0
2025-04-07,P018,S009,228,31,69,190,0
2025-04-07,P018,S010,272,32,63,241,0
2025-04-07,P018,S011,401,218,158,461,0
2025-04-07,P018,S012,341,108,127,322,0
2025-04-07,P018,S013,447,115,152,410,0
2025-04-07,P018,S014,943,181,104,1020,0
2025-04-07,P018,S015,124,78,72,130,0
2025-04-07,P018,S016,150,178,171,157,0
2025-04-07,P018,S017,290,129,98,321,0
2025-04-07,P018,S018,437,101,94,444,0
2025-04-07,P018,S019,214,105,93,226,0
2025-04-07,P018,S020,335,174,203,306,0
2025-04-07,P018,S021,478,211,110,579,0
2025-04-07,P018,S022,219,128,118,229,0
2025-04-07,P018,S023,616,171,369,418,0
2025-04-07,P018,S024,205,83,36,252,0
2025-04-07,P018,S025,119,195,107,207,0
2025-04-07,P018,S026,822,81,141,762,0
2025-04-07,P018,S027,186,192,215,163,0
2025-04-07,P018,S028,115,61,56,120,0
2025-04-07,P018,S029,210,104,86,228,0
2025-04-07,P018,S030,601,168,122,647,0
2025-04-07,P019,S001,461,103,237,327,0
2025-04-07,P019,S002,311,168,163,316,0
2025-04-07,P019,S003,10,161,171,0,1
2025-04-07,P019,S004,103,154,111,146,0
2025-04-07,P019,S005,152,50,86,116,0
2025-04-07,P019,S006,76,69,96,49,0
2025-04-07,P019,S007,137,21,62,96,0
2025-04-07,P019,S008,367,102,144,325,0
2025-04-07,P019,S009,107,15,37,85,0
2025-04-07,P019,S010,52,44,41,55,0
2025-04-07,P019,S011,151,90,75,166,0
2025-04-07,P019,S012,88,55,52,91,0
2025-04-07,P019,S013,172,95,136,131,0
2025-04-07,P019,S014,185,82,99,168,0
2025-04-07,P019,S015,75,35,44,66,0
2025-04-07,P019,S016,402,91,51,442,0
2025-04-07,P019,S017,144,60,38,166,0
2025-04-07,P019,S018,126,64,50,140,0
2025-04-07,P019,S019,177,61,51,187,0
2025-04-07,P019,S020,67,86,153,0,1
2025-04-07,P019,S021,339,59,96,302,0
2025-04-07,P019,S022,43,62,39,66,0
2025-04-07,P019,S023,320,107,79,348,0
2025-04-07,P019,S024,28,42,23,47,0
2025-04-07,P019,S025,269,81,91,259,0
2025-04-07,P019,S026,203,76,93,186,0
2025-04-07,P019,S027,77,99,59,117,0
2025-04-07,P019,S028,40,37,33,44,0
2025-04-07,P019,S029,89,48,130,7,0
2025-04-07,P019,S030,93,73,114,52,0
2025-04-07,P020,S001,118,35,86,67,0
2025-04-07,P020,S002,132,151,143,140,0
2025-04-07,P020,S003,462,162,132,492,0
2025-04-07,P020,S004,257,157,130,284,0
2025-04-07,P020,S005,391,164,155,400,0
2025-04-07,P020,S006,105,82,61,126,0
2025-04-07,P020,S007,125,79,92,112,0
2025-04-07,P020,S008,39,68,105,2,0
2025-04-07,P020,S009,112,18,85,45,0
2025-04-07,P020,S010,45,38,33,50,0
2025-04-07,P020,S011,169,79,81,167,0
2025-04-07,P020,S012,132,56,40,148,0
2025-04-07,P020,S013,340,91,95,336,0
2025-04-07,P020,S014,0,97,82,15,0
2025-04-07,P020,S015,85,33,33,85,0
2025-04-07,P020,S016,115,58,71,102,0
2025-04-07,P020,S017,156,52,55,153,0
2025-04-07,P020,S018,45,61,58,48,0
2025-04-07,P020,S019,157,24,24,157,0
2025-04-07,P020,S020,152,93,80,165,0
2025-04-07,P020,S021,59,105,69,95,0
2025-04-07,P020,S022,208,56,44,220,0
2025-04-07,P020,S023,236,84,75,245,0
2025-04-07,P020,S024,63,39,27,75,0
2025-04-07,P020,S025,0,98,84,14,0
2025-04-07,P020,S026,229,95,69,255,0
2025-04-07,P020,S027,232,134,105,261,0
2025-04-07,P020,S028,76,33,28,81,0
2025-04-07,P020,S029,120,43,54,109,0
2025-04-07,P020,S030,59,77,78,58,0
2025-04-14,P001,S001,584,160,147,597,0
2025-04-14,P001,S002,664,243,294,613,0
2025-04-14,P001,S003,700,282,199,783,0
2025-04-14,P001,S004,0,256,235,21,0
2025-04-14,P001,S005,694,90,189,595,0
2025-04-14,P001,S006,246,103,180,169,0
2025-04-14,P001,S007,269,104,115,258,0
2025-04-14,P001,S008,338,162,285,215,0
2025-04-14,P001,S009,125,50,128,47,0
2025-04-14,P001,S010,385,123,99,409,0
2025-04-14,P001,S011,545,274,247,572,0
2025-04-14,P001,S012,58,179,143,94,0
2025-04-14,P001,S013,567,314,313,568,0
2025-04-14,P001,S014,752,310,259,803,0
2025-04-14,P001,S015,368,103,134,337,0
2025-04-14,P001,S016,451,307,306,452,0
2025-04-14,P001,S017,348,145,107,386,0
2025-04-14,P001,S018,170,45,99,116,0
2025-04-14,P001,S019,254,43,95,202,0
2025-04-14,P001,S020,706,150,199,657,0
2025-04-14,P001,S021,294,76,180,190,0
2025-04-14,P001,S022,102,45,100,47,0
2025-04-14,P001,S023,214,148,101,261,0
2025-04-14,P001,S024,333,103,87,349,0
2025-04-14,P001,S025,516,179,187,508,0
2025-04-14,P001,S026,338,183,232,289,0
2025-04-14,P001,S027,655,303,287,671,0
2025-04-14,P001,S028,151,93,102,142,0
2025-04-14,P001,S029,469,112,127,454,0
2025-04-14,P001,S030,355,229,304,280,0
2025-04-14,P002,S001,281,91,81,291,0
2025-04-14,P002,S002,319,104,99,324,0
2025-04-14,P002,S003,510,133,103,540,0
2025-04-14,P002,S004,437,125,138,424,0
2025-04-14,P002,S005,268,63,164,167,0
2025-04-14,P002,S006,172,62,47,187,0
2025-04-14,P002,S007,94,60,86,68,0
2025-04-14,P002,S008,307,59,73,293,0
2025-04-14,P002,S009,94,66,44,116,0
2025-04-14,P002,S010,68,71,47,92,0
2025-04-14,P002,S011,430,138,197,371,0
2025-04-14,P002,S012,232,37,147,122,0
2025-04-14,P002,S013,253,142,165,230,0
2025-04-14,P002,S014,264,156,146,274,0
2025-04-14,P002,S015,82,61,59,84,0
2025-04-14,P002,S016,63,161,169,55,0
2025-04-14,P002,S017,81,82,116,47,0
2025-04-14,P002,S018,152,43,40,155,0
2025-04-14,P002,S019,48,42,51,39,0
2025-04-14,P002,S020,295,64,70,289,0
2025-04-14,P002,S021,351,64,86,329,0
2025-04-14,P002,S022,142,41,34,149,0
2025-04-14,P002,S023,0,71,71,0,1
2025-04-14,P002,S024,72,22,54,40,0
2025-04-14,P002,S025,252,121,107,266,0
2025-04-14,P002,S026,134,110,73,171,0
2025-04-14,P002,S027,300,144,141,303,0
2025-04-14,P002,S028,17,20,37,0,1
2025-04-14,P002,S029,92,34,70,56,0
2025-04-14,P002,S030,6,108,102,12,0
2025-04-14,P003,S001,30,79,87,22,0
2025-04-14,P003,S002,161,118,114,165,0
2025-04-14,P003,S003,373,112,101,384,0
2025-04-14,P003,S004,8,102,110,0,1
2025-04-14,P003,S005,43,108,151,0,1
2025-04-14,P003,S006,99,51,57,93,0
2025-04-14,P003,S007,20,53,61,12,0
2025-04-14,P003,S008,54,97,151,0,1
2025-04-14,P003,S009,112,20,56,76,0
2025-04-14,P003,S010,155,50,60,145,0
2025-04-14,P003,S011,395,145,174,366,0
2025-04-14,P003,S012,64,88,78,74,0
2025-04-14,P003,S013,602,142,147,597,0
2025-04-14,P003,S014,58,141,129,70,0
2025-04-14,P003,S015,129,69,65,133,0
2025-04-14,P003,S016,194,134,159,169,0
2025-04-14,P003,S017,173,93,107,159,0
2025-04-14,P003,S018,112,48,36,124,0
2025-04-14,P003,S019,128,41,50,119,0
2025-04-14,P003,S020,186,40,80,146,0
2025-04-14,P003,S021,153,71,66,158,0
2025-04-14,P003,S022,67,48,48,67,0
2025-04-14,P003,S023,155,74,56,173,0
2025-04-14,P003,S024,128,48,59,117,0
2025-04-14,P003,S025,32,117,125,24,0
2025-04-14,P003,S026,73,109,142,40,0
2025-04-14,P003,S027,246,125,113,258,0
2025-04-14,P003,S028,66,47,52,61,0
2025-04-14,P003,S029,26,65,86,5,0
2025-04-14,P003,S030,81,106,84,103,0
2025-04-14,P004,S001,92,38,38,92,0
2025-04-14,P004,S002,142,21,84,79,0
2025-04-14,P004,S003,45,50,39,56,0
2025-04-14,P004,S004,170,40,49,161,0
2025-04-14,P004,S005,29,49,45,33,0
2025-04-14,P004,S006,131,17,16,132,0
2025-04-14,P004,S007,121,16,11,126,0
2025-04-14,P004,S008,91,11,28,74,0
2025-04-14,P004,S009,159,20,8,171,0
2025-04-14,P004,S010,129,20,11,138,0
2025-04-14,P004,S011,40,43,49,34,0
2025-04-14,P004,S012,153,29,12,170,0
2025-04-14,P004,S013,229,56,90,195,0
2025-04-14,P004,S014,142,55,50,147,0
2025-04-14,P004,S015,128,8,17,119,0
2025-04-14,P004,S016,146,57,49,154,0
2025-04-14,P004,S017,167,35,12,190,0
2025-04-14,P004,S018,111,14,14,111,0
2025-04-14,P004,S019,75,9,17,67,0
2025-04-14,P004,S020,47,10,32,25,0
2025-04-14,P004,S021,66,25,25,66,0
2025-04-14,P004,S022,111,17,11,117,0
2025-04-14,P004,S023,36,26,30,32,0
2025-04-14,P004,S024,82,15,10,87,0
2025-04-14,P004,S025,119,35,44,110,0
2025-04-14,P004,S026,69,37,45,61,0
2025-04-14,P004,S027,167,22,46,143,0
2025-04-14,P004,S028,113,18,15,116,0
2025-04-14,P004,S029,141,20,15,146,0
2025-04-14,P004,S030,70,43,47,66,0
2025-04-14,P005,S001,181,80,87,174,0
2025-04-14,P005,S002,213,131,106,238,0
2025-04-14,P005,S003,300,136,105,331,0
2025-04-14,P005,S004,343,101,96,348,0
2025-04-14,P005,S005,247,129,111,265,0
2025-04-14,P005,S006,155,57,24,188,0
2025-04-14,P005,S007,170,54,83,141,0
2025-04-14,P005,S008,13,94,87,20,0
2025-04-14,P005,S009,8,68,52,24,0
2025-04-14,P005,S010,0,65,65,0,1
2025-04-14,P005,S011,386,136,119,403,0
2025-04-14,P005,S012,112,84,70,126,0
2025-04-14,P005,S013,173,129,126,176,0
2025-04-14,P005,S014,225,122,165,182,0
2025-04-14,P005,S015,9,64,73,0,0
2025-04-14,P005,S016,338,163,128,373,0
2025-04-14,P005,S017,172,96,101,167,0
2025-04-14,P005,S018,76,46,32,90,0
2025-04-14,P005,S019,78,38,55,61,0
2025-04-14,P005,S020,94,72,88,78,0
2025-04-14,P005,S021,124,85,108,101,0
2025-04-14,P005,S022,50,38,29,59,0
2025-04-14,P005,S023,230,62,54,238,0
2025-04-14,P005,S024,84,49,43,90,0
2025-04-14,P005,S025,239,121,125,235,0
2025-04-14,P005,S026,139,117,256,0,1
2025-04-14,P005,S027,254,128,193,189,0
2025-04-14,P005,S028,109,38,61,86,0
2025-04-14,P005,S029,7,64,69,2,0
2025-04-14,P005,S030,244,89,113,220,0
2025-04-14,P006,S001,752,233,201,784,0
2025-04-14,P006,S002,1244,325,303,1266,0
2025-04-14,P006,S003,349,335,374,310,0
2025-04-14,P006,S004,572,339,486,425,0
2025-04-14,P006,S005,210,345,398,157,0
2025-04-14,P006,S006,158,130,204,84,0
2025-04-14,P006,S007,268,152,180,240,0
2025-04-14,P006,S008,779,271,201,849,0
2025-04-14,P006,S009,211,97,108,200,0
2025-04-14,P006,S010,219,98,106,211,0
2025-04-14,P006,S011,276,222,284,214,0
2025-04-14,P006,S012,129,135,98,166,0
2025-04-14,P006,S013,421,205,292,334,0
2025-04-14,P006,S014,474,196,190,480,0
2025-04-14,P006,S015,164,81,90,155,0
2025-04-14,P006,S016,700,188,263,625,0
2025-04-14,P006,S017,270,120,131,259,0
2025-04-14,P006,S018,40,83,100,23,0
2025-04-14,P006,S019,125,78,82,121,0
2025-04-14,P006,S020,535,165,170,530,0
2025-04-14,P006,S021,687,138,178,647,0
2025-04-14,P006,S022,362,102,139,325,0
2025-04-14,P006,S023,620,54,188,486,0
2025-04-14,P006,S024,109,78,78,109,0
2025-04-14,P006,S025,759,174,200,733,0
2025-04-14,P006,S026,46,162,127,81,0
2025-04-14,P006,S027,1139,224,319,1044,0
2025-04-14,P006,S028,195,93,89,199,0
2025-04-14,P006,S029,381,35,126,290,0
2025-04-14,P006,S030,488,206,141,553,0
2025-04-14,P007,S001,353,124,118,359,0
2025-04-14,P007,S002,163,140,202,101,0
2025-04-14,P007,S003,416,164,300,280,0
2025-04-14,P007,S004,405,145,123,427,0
2025-04-14,P007,S005,338,173,171,340,0
2025-04-14,P007,S006,90,77,75,92,0
2025-04-14,P007,S007,85,63,148,0,1
2025-04-14,P007,S008,320,141,138,323,0
2025-04-14,P007,S009,138,53,53,138,0
2025-04-14,P007,S010,141,44,37,148,0
2025-04-14,P007,S011,225,95,95,225,0
2025-04-14,P007,S012,23,64,44,43,0
2025-04-14,P007,S013,46,93,80,59,0
2025-04-14,P007,S014,365,124,107,382,0
2025-04-14,P007,S015,171,52,31,192,0
2025-04-14,P007,S016,136,122,137,121,0
2025-04-14,P007,S017,2,58,60,0,1
2025-04-14,P007,S018,126,43,56,113,0
2025-04-14,P007,S019,98,47,48,97,0
2025-04-14,P007,S020,301,89,85,305,0
2025-04-14,P007,S021,224,65,136,153,0
2025-04-14,P007,S022,57,18,49,26,0
2025-04-14,P007,S023,264,74,86,252,0
2025-04-14,P007,S024,0,45,42,3,0
2025-04-14,P007,S025,236,99,131,204,0
2025-04-14,P007,S026,16,81,97,0,1
2025-04-14,P007,S027,19,138,156,1,0
2025-04-14,P007,S028,87,37,55,69,0
2025-04-14,P007,S029,155,52,66,141,0
2025-04-14,P007,S030,411,82,104,389,0
2025-04-14,P008,S001,307,126,125,308,0
2025-04-14,P008,S002,366,150,111,405,0
2025-04-14,P008,S003,332,140,187,285,0
2025-04-14,P008,S004,227,155,165,217,0
2025-04-14,P008,S005,375,148,148,375,0
2025-04-14,P008,S006,262,83,67,278,0
2025-04-14,P008,S007,295,63,128,230,0
2025-04-14,P008,S008,233,131,139,225,0
2025-04-14,P008,S009,62,47,56,53,0
2025-04-14,P008,S010,122,49,43,128,0
2025-04-14,P008,S011,109,115,150,74,0
2025-04-14,P008,S012,169,68,72,165,0
2025-04-14,P008,S013,93,125,134,84,0
2025-04-14,P008,S014,45,98,113,30,0
2025-04-14,P008,S015,108,53,82,79,0
2025-04-14,P008,S016,275,115,125,265,0
2025-04-14,P008,S017,88,76,72,92,0
2025-04-14,P008,S018,163,44,51,156,0
2025-04-14,P008,S019,3,21,24,0,1
2025-04-14,P008,S020,283,89,94,278,0
2025-04-14,P008,S021,123,73,95,101,0
2025-04-14,P008,S022,111,46,57,100,0
2025-04-14,P008,S023,126,91,68,149,0
2025-04-14,P008,S024,136,16,35,117,0
2025-04-14,P008,S025,77,90,90,77,0
2025-04-14,P008,S026,166,33,171,28,0
2025-04-14,P008,S027,419,123,191,351,0
2025-04-14,P008,S028,68,39,55,52,0
2025-04-14,P008,S029,4,60,64,0,1
2025-04-14,P008,S030,226,80,88,218,0
2025-04-14,P009,S001,24,39,47,16,0
2025-04-14,P009,S002,80,69,66,83,0
